,Azimuth,Elevation
4430,86.0,18.0
4431,86.0,18.0
4432,86.0,14.0
4433,86.0,18.0
4434,86.0,18.0
4435,86.0,13.0
4436,86.0,18.0
4437,86.0,18.0
4438,86.0,13.0
4439,86.0,18.0
4440,86.0,18.0
4441,86.0,13.0
4442,86.0,18.0
4443,86.0,18.0
4444,86.0,13.0
4445,86.0,18.0
4446,86.0,18.0
4447,86.0,13.0
4448,86.0,18.0
4449,86.0,18.0
4450,86.0,13.0
4451,86.0,18.0
4452,86.0,18.0
4453,86.0,13.0
4454,86.0,18.0
4455,86.0,18.0
4456,86.0,13.0
4457,87.0,18.0
4458,87.0,18.0
4459,87.0,13.0
4460,87.0,18.0
4461,87.0,18.0
4462,87.0,13.0
4463,87.0,18.0
4464,87.0,18.0
4465,87.0,13.0
4466,87.0,18.0
4467,87.0,18.0
4468,87.0,13.0
4469,87.0,13.0
4470,87.0,18.0
4471,87.0,18.0
4472,87.0,13.0
4473,87.0,18.0
4474,87.0,18.0
4475,87.0,13.0
4476,87.0,18.0
4477,87.0,18.0
4478,87.0,13.0
4479,87.0,18.0
4480,87.0,18.0
4481,87.0,13.0
4482,87.0,18.0
4483,87.0,18.0
4484,87.0,18.0
4485,87.0,13.0
4486,87.0,18.0
4487,87.0,18.0
4488,87.0,18.0
4489,87.0,17.0
4490,87.0,13.0
4491,87.0,18.0
4492,87.0,18.0
4493,87.0,17.0
4494,87.0,13.0
4495,87.0,18.0
4496,87.0,18.0
4497,87.0,13.0
4498,87.0,18.0
4499,87.0,18.0
4500,87.0,13.0
4501,87.0,18.0
4502,87.0,18.0
4503,87.0,13.0
4504,87.0,18.0
4505,87.0,18.0
4506,87.0,13.0
4507,87.0,18.0
4508,87.0,18.0
4509,88.0,13.0
4510,88.0,18.0
4511,88.0,18.0
4512,88.0,13.0
4513,88.0,18.0
4514,88.0,18.0
4515,88.0,13.0
4516,88.0,18.0
4517,88.0,18.0
4518,88.0,13.0
4519,88.0,18.0
4520,88.0,18.0
4521,88.0,13.0
4522,88.0,18.0
4523,88.0,18.0
4524,88.0,13.0
4525,88.0,18.0
4526,88.0,18.0
4527,88.0,13.0
4528,88.0,18.0
4529,88.0,18.0
4530,88.0,13.0
4531,88.0,13.0
4532,88.0,18.0
4533,88.0,18.0
4534,88.0,13.0
4535,88.0,18.0
4536,88.0,18.0
4537,88.0,13.0
4538,88.0,18.0
4539,88.0,18.0
4540,88.0,13.0
4541,88.0,18.0
4542,88.0,18.0
4543,88.0,13.0
4544,88.0,18.0
4545,88.0,18.0
4546,88.0,13.0
4547,88.0,18.0
4548,88.0,18.0
4549,88.0,13.0
4550,88.0,18.0
4551,88.0,18.0
4552,88.0,18.0
4553,88.0,13.0
4554,88.0,18.0
4555,88.0,18.0
4556,88.0,18.0
4557,89.0,13.0
4558,89.0,18.0
4559,89.0,18.0
4560,89.0,13.0
4561,89.0,18.0
4562,89.0,18.0
4563,89.0,13.0
4564,89.0,18.0
4565,89.0,18.0
4566,89.0,13.0
4567,89.0,18.0
4568,89.0,18.0
4569,89.0,13.0
4570,89.0,18.0
4571,89.0,18.0
4572,89.0,13.0
4573,89.0,18.0
4574,89.0,18.0
4575,89.0,13.0
4576,89.0,18.0
4577,89.0,18.0
4578,89.0,13.0
4579,89.0,18.0
4580,89.0,18.0
4581,89.0,13.0
4582,89.0,13.0
4583,89.0,18.0
4584,89.0,18.0
4585,89.0,13.0
4586,89.0,18.0
4587,89.0,13.0
4588,89.0,13.0
4589,89.0,13.0
4590,89.0,13.0
4591,89.0,13.0
4592,90.0,13.0
4593,90.0,13.0
4594,90.0,13.0
4595,90.0,13.0
4596,90.0,13.0
4597,90.0,13.0
4598,90.0,13.0
4599,90.0,13.0
4600,90.0,13.0
4601,90.0,13.0
4602,90.0,13.0
4603,90.0,13.0
4604,90.0,13.0
4605,90.0,13.0
4606,90.0,13.0
4607,90.0,13.0
4608,90.0,13.0
4609,90.0,13.0
4610,90.0,13.0
4611,90.0,13.0
4612,90.0,13.0
4613,90.0,13.0
4614,90.0,13.0
4615,90.0,13.0
4616,90.0,13.0
4617,90.0,13.0
4618,90.0,13.0
4619,90.0,13.0
4620,90.0,13.0
4621,90.0,13.0
4622,90.0,13.0
4623,90.0,13.0
4624,90.0,13.0
4625,91.0,13.0
4626,91.0,13.0
4627,91.0,13.0
4628,91.0,13.0
4629,91.0,13.0
4630,91.0,13.0
4631,91.0,13.0
4632,91.0,13.0
4633,91.0,13.0
4634,91.0,13.0
4635,91.0,13.0
4636,91.0,13.0
4637,91.0,13.0
4638,91.0,13.0
4639,91.0,13.0
4640,91.0,13.0
4641,91.0,13.0
4642,91.0,13.0
4643,91.0,13.0
4644,91.0,13.0
4645,91.0,13.0
4646,91.0,14.0
4647,91.0,14.0
4648,91.0,14.0
4649,91.0,13.0
4650,91.0,13.0
4651,91.0,13.0
4652,91.0,13.0
4653,91.0,14.0
4654,91.0,14.0
4655,91.0,13.0
4656,91.0,13.0
4657,91.0,14.0
4658,91.0,13.0
4659,91.0,13.0
4660,91.0,14.0
4661,91.0,13.0
4662,91.0,13.0
4663,91.0,14.0
4664,91.0,13.0
4665,91.0,13.0
4666,91.0,14.0
4667,91.0,14.0
4668,91.0,13.0
4669,91.0,13.0
4670,91.0,13.0
4671,91.0,13.0
4672,91.0,13.0
4673,91.0,13.0
4674,91.0,14.0
4675,91.0,14.0
4676,91.0,13.0
4677,91.0,13.0
4678,91.0,13.0
4679,91.0,13.0
4680,91.0,13.0
4681,91.0,14.0
4682,91.0,13.0
4683,91.0,14.0
4684,92.0,14.0
4685,92.0,14.0
4686,92.0,14.0
4687,92.0,13.0
4688,92.0,14.0
4689,92.0,14.0
4690,92.0,13.0
4691,92.0,13.0
4692,92.0,13.0
4693,92.0,13.0
4694,92.0,13.0
4695,92.0,13.0
4696,92.0,14.0
4697,92.0,14.0
4698,92.0,13.0
4699,92.0,13.0
4700,92.0,13.0
4701,92.0,14.0
4702,92.0,14.0
4703,92.0,14.0
4704,92.0,13.0
4705,92.0,13.0
4706,92.0,14.0
4707,92.0,14.0
4708,92.0,13.0
4709,92.0,13.0
4710,92.0,14.0
4711,92.0,14.0
4712,92.0,14.0
4713,92.0,13.0
4714,92.0,13.0
4715,92.0,13.0
4716,92.0,13.0
4717,92.0,13.0
4718,92.0,13.0
4719,92.0,13.0
4720,92.0,13.0
4721,92.0,13.0
4722,92.0,13.0
4723,92.0,13.0
4724,92.0,13.0
4725,92.0,13.0
4726,92.0,13.0
4727,92.0,13.0
4728,92.0,13.0
4729,92.0,13.0
4730,92.0,13.0
4731,92.0,13.0
4732,92.0,13.0
4733,92.0,13.0
4734,92.0,13.0
4735,92.0,13.0
4736,92.0,12.0
4737,92.0,13.0
4738,92.0,13.0
4739,92.0,12.0
4740,92.0,13.0
4741,92.0,13.0
4742,92.0,12.0
4743,92.0,13.0
4744,92.0,13.0
4745,92.0,13.0
4746,92.0,13.0
4747,92.0,13.0
4748,92.0,13.0
4749,92.0,13.0
4750,92.0,13.0
4751,93.0,13.0
4752,93.0,13.0
4753,93.0,13.0
4754,93.0,14.0
4755,93.0,13.0
4756,93.0,13.0
4757,93.0,13.0
4758,93.0,14.0
4759,93.0,14.0
4760,93.0,13.0
4761,93.0,13.0
4762,93.0,13.0
4763,93.0,13.0
4764,93.0,13.0
4765,93.0,14.0
4766,93.0,14.0
4767,93.0,14.0
4768,93.0,14.0
4769,93.0,13.0
4770,93.0,14.0
4771,93.0,14.0
4772,93.0,14.0
4773,93.0,14.0
4774,93.0,15.0
4775,93.0,14.0
4776,93.0,14.0
4777,93.0,14.0
4778,93.0,14.0
4779,93.0,14.0
4780,93.0,14.0
4781,93.0,14.0
4782,93.0,14.0
4783,93.0,14.0
4784,93.0,14.0
4785,93.0,14.0
4786,93.0,14.0
4787,93.0,14.0
4788,93.0,14.0
4789,93.0,14.0
4790,93.0,14.0
4791,93.0,14.0
4792,93.0,15.0
4793,93.0,14.0
4794,93.0,14.0
4795,93.0,15.0
4796,93.0,14.0
4797,93.0,14.0
4798,93.0,15.0
4799,94.0,14.0
4800,94.0,14.0
4801,94.0,15.0
4802,94.0,15.0
4803,94.0,15.0
4804,94.0,15.0
4805,94.0,15.0
4806,94.0,15.0
4807,94.0,15.0
4808,94.0,15.0
4809,94.0,15.0
4810,94.0,15.0
4811,94.0,15.0
4812,94.0,15.0
4813,94.0,15.0
4814,94.0,15.0
4815,94.0,14.0
4816,94.0,14.0
4817,95.0,14.0
4818,95.0,15.0
4819,95.0,15.0
4820,95.0,15.0
4821,95.0,14.0
4822,95.0,14.0
4823,95.0,15.0
4824,95.0,15.0
4825,95.0,15.0
4826,95.0,15.0
4827,95.0,15.0
4828,95.0,15.0
4829,95.0,14.0
4830,95.0,15.0
4831,95.0,15.0
4832,95.0,14.0
4833,95.0,15.0
4834,95.0,15.0
4835,95.0,14.0
4836,95.0,15.0
4837,95.0,15.0
4838,95.0,14.0
4839,95.0,15.0
4840,95.0,15.0
4841,95.0,14.0
4842,95.0,15.0
4843,95.0,15.0
4844,95.0,14.0
4845,95.0,15.0
4846,95.0,15.0
4847,95.0,14.0
4848,95.0,15.0
4849,95.0,15.0
4850,96.0,15.0
4851,96.0,15.0
4852,96.0,15.0
4853,96.0,15.0
4854,96.0,15.0
4855,96.0,15.0
4856,96.0,15.0
4857,96.0,15.0
4858,96.0,15.0
4859,96.0,15.0
4860,96.0,15.0
4861,96.0,15.0
4862,96.0,15.0
4863,96.0,15.0
4864,96.0,15.0
4865,96.0,15.0
4866,96.0,15.0
4867,96.0,15.0
4868,96.0,15.0
4869,96.0,14.0
4870,96.0,15.0
4871,96.0,15.0
4872,96.0,14.0
4873,96.0,15.0
4874,96.0,15.0
4875,96.0,14.0
4876,96.0,15.0
4877,96.0,15.0
4878,96.0,15.0
4879,96.0,15.0
4880,96.0,15.0
4881,96.0,14.0
4882,96.0,14.0
4883,96.0,15.0
4884,96.0,15.0
4885,96.0,15.0
4886,96.0,15.0
4887,96.0,14.0
4888,96.0,14.0
4889,96.0,15.0
4890,96.0,15.0
4891,96.0,15.0
4892,96.0,14.0
4893,96.0,15.0
4894,96.0,14.0
4895,96.0,15.0
4896,96.0,15.0
4897,96.0,14.0
4898,96.0,15.0
4899,97.0,15.0
4900,97.0,14.0
4901,97.0,15.0
4902,97.0,14.0
4903,97.0,15.0
4904,97.0,15.0
4905,97.0,15.0
4906,97.0,15.0
4907,97.0,14.0
4908,97.0,15.0
4909,97.0,15.0
4910,97.0,15.0
4911,97.0,14.0
4912,97.0,15.0
4913,97.0,15.0
4914,97.0,15.0
4915,97.0,15.0
4916,97.0,15.0
4917,97.0,14.0
4918,97.0,15.0
4919,97.0,15.0
4920,97.0,15.0
4921,97.0,15.0
4922,97.0,14.0
4923,97.0,15.0
4924,97.0,15.0
4925,97.0,15.0
4926,97.0,14.0
4927,97.0,15.0
4928,97.0,15.0
4929,97.0,14.0
4930,97.0,15.0
4931,97.0,15.0
4932,97.0,14.0
4933,97.0,15.0
4934,97.0,15.0
4935,97.0,14.0
4936,97.0,15.0
4937,97.0,15.0
4938,97.0,14.0
4939,97.0,15.0
4940,97.0,14.0
4941,97.0,15.0
4942,97.0,15.0
4943,97.0,15.0
4944,97.0,14.0
4945,97.0,15.0
4946,97.0,15.0
4947,97.0,15.0
4948,97.0,15.0
4949,97.0,14.0
4950,97.0,15.0
4951,97.0,15.0
4952,97.0,15.0
4953,97.0,14.0
4954,97.0,15.0
4955,97.0,15.0
4956,97.0,15.0
4957,97.0,15.0
4958,97.0,14.0
4959,97.0,15.0
4960,97.0,15.0
4961,97.0,15.0
4962,97.0,15.0
4963,97.0,14.0
4964,97.0,15.0
4965,97.0,15.0
4966,97.0,15.0
4967,97.0,15.0
4968,98.0,15.0
4969,98.0,14.0
4970,98.0,15.0
4971,98.0,15.0
4972,98.0,15.0
4973,98.0,15.0
4974,98.0,15.0
4975,98.0,14.0
4976,98.0,15.0
4977,98.0,15.0
4978,98.0,15.0
4979,98.0,16.0
4980,98.0,14.0
4981,98.0,15.0
4982,98.0,15.0
4983,98.0,15.0
4984,98.0,16.0
4985,98.0,14.0
4986,98.0,15.0
4987,98.0,15.0
4988,98.0,15.0
4989,98.0,14.0
4990,98.0,16.0
4991,98.0,15.0
4992,98.0,15.0
4993,98.0,15.0
4994,98.0,14.0
4995,98.0,16.0
4996,98.0,15.0
4997,98.0,15.0
4998,98.0,15.0
4999,98.0,14.0
5000,98.0,16.0
5001,98.0,15.0
5002,98.0,15.0
5003,98.0,15.0
5004,98.0,14.0
5005,98.0,16.0
5006,98.0,15.0
5007,98.0,15.0
5008,98.0,15.0
5009,98.0,15.0
5010,98.0,14.0
5011,98.0,15.0
5012,98.0,14.0
5013,98.0,14.0
5014,98.0,15.0
5015,98.0,15.0
5016,98.0,15.0
5017,98.0,15.0
5018,98.0,14.0
5019,98.0,14.0
5020,98.0,14.0
5021,98.0,14.0
5022,98.0,15.0
5023,98.0,15.0
5024,98.0,15.0
5025,98.0,14.0
5026,98.0,14.0
5027,98.0,15.0
5028,98.0,14.0
5029,98.0,15.0
5030,98.0,14.0
5031,98.0,14.0
5032,98.0,16.0
5033,98.0,14.0
5034,98.0,15.0
5035,98.0,14.0
5036,98.0,14.0
5037,98.0,16.0
5038,98.0,14.0
5039,98.0,15.0
5040,98.0,16.0
5041,98.0,14.0
5042,98.0,14.0
5043,98.0,15.0
5044,98.0,14.0
5045,98.0,16.0
5046,98.0,14.0
5047,98.0,15.0
5048,98.0,15.0
5049,98.0,14.0
5050,98.0,15.0
5051,98.0,14.0
5052,98.0,14.0
5053,98.0,16.0
5054,98.0,15.0
5055,99.0,15.0
5056,99.0,14.0
5057,99.0,16.0
5058,99.0,15.0
5059,99.0,15.0
5060,99.0,16.0
5061,99.0,15.0
5062,99.0,15.0
5063,99.0,16.0
5064,99.0,15.0
5065,99.0,15.0
5066,99.0,15.0
5067,99.0,16.0
5068,99.0,15.0
5069,99.0,16.0
5070,99.0,15.0
5071,99.0,15.0
5072,99.0,15.0
5073,99.0,15.0
5074,99.0,15.0
5075,99.0,15.0
5076,99.0,16.0
5077,99.0,16.0
5078,99.0,16.0
5079,99.0,16.0
5080,100.0,16.0
5081,100.0,18.0
5082,100.0,16.0
5083,100.0,18.0
5084,100.0,18.0
5085,100.0,16.0
5086,100.0,18.0
5087,100.0,18.0
5088,100.0,15.0
5089,100.0,18.0
5090,100.0,18.0
5091,100.0,15.0
5092,100.0,18.0
5093,100.0,18.0
5094,100.0,15.0
5095,100.0,18.0
5096,100.0,18.0
5097,100.0,15.0
5098,100.0,18.0
5099,100.0,18.0
5100,100.0,15.0
5101,100.0,18.0
5102,100.0,18.0
5103,100.0,15.0
5104,100.0,18.0
5105,100.0,18.0
5106,100.0,15.0
5107,100.0,18.0
5108,100.0,18.0
5109,100.0,15.0
5110,100.0,17.0
5111,100.0,17.0
5112,100.0,16.0
5113,100.0,17.0
5114,100.0,17.0
5115,100.0,16.0
5116,100.0,17.0
5117,100.0,17.0
5118,100.0,16.0
5119,100.0,17.0
5120,100.0,17.0
5121,100.0,15.0
5122,100.0,17.0
5123,100.0,17.0
5124,100.0,15.0
5125,100.0,17.0
5126,100.0,17.0
5127,101.0,15.0
5128,101.0,17.0
5129,101.0,17.0
5130,101.0,18.0
5131,101.0,15.0
5132,101.0,18.0
5133,101.0,17.0
5134,101.0,18.0
5135,101.0,17.0
5136,101.0,18.0
5137,101.0,18.0
5138,101.0,18.0
5139,101.0,18.0
5140,101.0,18.0
5141,101.0,18.0
5142,101.0,18.0
5143,101.0,16.0
5144,101.0,18.0
5145,101.0,17.0
5146,101.0,17.0
5147,101.0,18.0
5148,101.0,17.0
5149,101.0,17.0
5150,101.0,15.0
5151,101.0,18.0
5152,101.0,18.0
5153,101.0,15.0
5154,101.0,17.0
5155,101.0,17.0
5156,101.0,15.0
5157,101.0,18.0
5158,101.0,18.0
5159,101.0,15.0
5160,101.0,17.0
5161,101.0,17.0
5162,101.0,15.0
5163,101.0,18.0
5164,101.0,18.0
5165,101.0,15.0
5166,101.0,15.0
5167,101.0,17.0
5168,101.0,17.0
5169,101.0,18.0
5170,101.0,18.0
5171,101.0,17.0
5172,101.0,17.0
5173,101.0,15.0
5174,101.0,18.0
5175,101.0,18.0
5176,101.0,15.0
5177,101.0,15.0
5178,101.0,17.0
5179,101.0,17.0
5180,101.0,15.0
5181,101.0,15.0
5182,101.0,18.0
5183,101.0,15.0
5184,101.0,17.0
5185,101.0,17.0
5186,101.0,15.0
5187,101.0,15.0
5188,101.0,17.0
5189,101.0,17.0
5190,101.0,15.0
5191,101.0,17.0
5192,101.0,17.0
5193,101.0,15.0
5194,101.0,15.0
5195,101.0,17.0
5196,101.0,17.0
5197,101.0,17.0
5198,101.0,17.0
5199,101.0,15.0
5200,101.0,15.0
5201,101.0,15.0
5202,101.0,17.0
5203,101.0,17.0
5204,101.0,15.0
5205,101.0,15.0
5206,101.0,15.0
5207,101.0,15.0
5208,102.0,15.0
5209,102.0,17.0
5210,102.0,17.0
5211,102.0,15.0
5212,102.0,15.0
5213,102.0,15.0
5214,102.0,17.0
5215,102.0,17.0
5216,102.0,16.0
5217,102.0,15.0
5218,102.0,15.0
5219,102.0,17.0
5220,102.0,17.0
5221,102.0,16.0
5222,102.0,15.0
5223,102.0,16.0
5224,102.0,17.0
5225,102.0,17.0
5226,102.0,15.0
5227,102.0,16.0
5228,102.0,17.0
5229,102.0,17.0
5230,102.0,16.0
5231,102.0,17.0
5232,102.0,16.0
5233,102.0,17.0
5234,102.0,16.0
5235,102.0,17.0
5236,102.0,17.0
5237,102.0,16.0
5238,102.0,17.0
5239,102.0,17.0
5240,102.0,16.0
5241,102.0,17.0
5242,102.0,17.0
5243,102.0,16.0
5244,102.0,17.0
5245,102.0,17.0
5246,102.0,16.0
5247,102.0,16.0
5248,102.0,17.0
5249,102.0,17.0
5250,102.0,16.0
5251,102.0,17.0
5252,102.0,17.0
5253,102.0,16.0
5254,102.0,17.0
5255,102.0,17.0
5256,102.0,16.0
5257,102.0,17.0
5258,102.0,17.0
5259,102.0,16.0
5260,102.0,17.0
5261,102.0,17.0
5262,103.0,16.0
5263,103.0,17.0
5264,103.0,17.0
5265,103.0,16.0
5266,103.0,17.0
5267,103.0,17.0
5268,103.0,16.0
5269,103.0,17.0
5270,103.0,17.0
5271,103.0,16.0
5272,103.0,17.0
5273,103.0,17.0
5274,103.0,16.0
5275,103.0,17.0
5276,103.0,17.0
5277,103.0,16.0
5278,103.0,17.0
5279,103.0,17.0
5280,103.0,16.0
5281,103.0,17.0
5282,103.0,17.0
5283,103.0,16.0
5284,103.0,17.0
5285,103.0,17.0
5286,103.0,16.0
5287,103.0,17.0
5288,103.0,17.0
5289,103.0,16.0
5290,103.0,17.0
5291,103.0,17.0
5292,103.0,16.0
5293,103.0,16.0
5294,103.0,17.0
5295,103.0,17.0
5296,103.0,15.0
5297,103.0,17.0
5298,103.0,17.0
5299,103.0,15.0
5300,103.0,17.0
5301,103.0,17.0
5302,103.0,15.0
5303,103.0,17.0
5304,103.0,17.0
5305,103.0,16.0
5306,103.0,17.0
5307,103.0,17.0
5308,104.0,16.0
5309,104.0,17.0
5310,104.0,17.0
5311,104.0,17.0
5312,104.0,17.0
5313,104.0,16.0
5314,104.0,16.0
5315,104.0,17.0
5316,104.0,17.0
5317,104.0,16.0
5318,104.0,16.0
5319,104.0,17.0
5320,104.0,17.0
5321,104.0,16.0
5322,104.0,17.0
5323,104.0,17.0
5324,104.0,16.0
5325,104.0,16.0
5326,104.0,17.0
5327,104.0,16.0
5328,104.0,17.0
5329,104.0,16.0
5330,104.0,16.0
5331,104.0,16.0
5332,104.0,17.0
5333,104.0,17.0
5334,104.0,16.0
5335,104.0,16.0
5336,104.0,16.0
5337,104.0,16.0
5338,104.0,16.0
5339,104.0,16.0
5340,104.0,17.0
5341,104.0,17.0
5342,104.0,16.0
5343,104.0,16.0
5344,104.0,16.0
5345,104.0,16.0
5346,104.0,16.0
5347,104.0,17.0
5348,104.0,17.0
5349,104.0,16.0
5350,104.0,16.0
5351,104.0,16.0
5352,104.0,17.0
5353,104.0,17.0
5354,104.0,16.0
5355,104.0,16.0
5356,104.0,17.0
5357,104.0,17.0
5358,104.0,16.0
5359,104.0,17.0
5360,104.0,17.0
5361,104.0,16.0
5362,104.0,17.0
5363,104.0,17.0
5364,104.0,16.0
5365,104.0,17.0
5366,104.0,17.0
5367,104.0,17.0
5368,104.0,16.0
5369,104.0,17.0
5370,104.0,17.0
5371,104.0,16.0
5372,104.0,17.0
5373,105.0,17.0
5374,105.0,17.0
5375,105.0,16.0
5376,105.0,17.0
5377,105.0,17.0
5378,105.0,16.0
5379,105.0,17.0
5380,105.0,16.0
5381,105.0,17.0
5382,105.0,17.0
5383,105.0,16.0
5384,105.0,16.0
5385,105.0,16.0
5386,105.0,17.0
5387,105.0,16.0
5388,105.0,16.0
5389,105.0,17.0
5390,105.0,16.0
5391,105.0,17.0
5392,105.0,17.0
5393,105.0,17.0
5394,105.0,17.0
5395,105.0,17.0
5396,105.0,17.0
5397,105.0,17.0
5398,105.0,17.0
5399,105.0,17.0
5400,105.0,17.0
5401,105.0,17.0
5402,106.0,17.0
5403,106.0,17.0
5404,106.0,17.0
5405,106.0,17.0
5406,106.0,17.0
5407,106.0,17.0
5408,106.0,17.0
5409,106.0,17.0
5410,106.0,18.0
5411,106.0,17.0
5412,106.0,18.0
5413,106.0,17.0
5414,106.0,18.0
5415,106.0,17.0
5416,106.0,18.0
5417,106.0,18.0
5418,106.0,18.0
5419,106.0,18.0
5420,106.0,18.0
5421,106.0,17.0
5422,106.0,16.0
5423,106.0,17.0
5424,106.0,18.0
5425,106.0,17.0
5426,106.0,18.0
5427,106.0,17.0
5428,106.0,16.0
5429,106.0,18.0
5430,106.0,18.0
5431,106.0,18.0
5432,106.0,17.0
5433,106.0,18.0
5434,106.0,16.0
5435,106.0,18.0
5436,106.0,17.0
5437,106.0,18.0
5438,106.0,19.0
5439,106.0,16.0
5440,106.0,17.0
5441,106.0,17.0
5442,106.0,17.0
5443,106.0,17.0
5444,106.0,18.0
5445,106.0,19.0
5446,106.0,17.0
5447,106.0,17.0
5448,106.0,17.0
5449,106.0,17.0
5450,106.0,18.0
5451,106.0,19.0
5452,106.0,17.0
5453,106.0,17.0
5454,106.0,17.0
5455,106.0,19.0
5456,106.0,18.0
5457,106.0,17.0
5458,106.0,17.0
5459,106.0,17.0
5460,106.0,18.0
5461,106.0,19.0
5462,106.0,17.0
5463,106.0,17.0
5464,106.0,18.0
5465,106.0,17.0
5466,107.0,17.0
5467,107.0,19.0
5468,107.0,18.0
5469,107.0,19.0
5470,107.0,19.0
5471,107.0,16.0
5472,107.0,19.0
5473,107.0,17.0
5474,107.0,19.0
5475,107.0,17.0
5476,107.0,19.0
5477,107.0,17.0
5478,107.0,17.0
5479,107.0,19.0
5480,107.0,17.0
5481,107.0,19.0
5482,107.0,19.0
5483,107.0,19.0
5484,107.0,17.0
5485,107.0,17.0
5486,107.0,19.0
5487,107.0,18.0
5488,107.0,17.0
5489,107.0,19.0
5490,107.0,17.0
5491,107.0,17.0
5492,107.0,17.0
5493,107.0,18.0
5494,107.0,17.0
5495,107.0,17.0
5496,107.0,18.0
5497,107.0,18.0
5498,107.0,18.0
5499,107.0,18.0
5500,107.0,19.0
5501,107.0,17.0
5502,107.0,17.0
5503,107.0,17.0
5504,107.0,17.0
5505,107.0,17.0
5506,107.0,19.0
5507,107.0,17.0
5508,107.0,18.0
5509,107.0,17.0
5510,107.0,18.0
5511,107.0,18.0
5512,107.0,17.0
5513,107.0,18.0
5514,107.0,18.0
5515,107.0,17.0
5516,107.0,17.0
5517,107.0,19.0
5518,107.0,18.0
5519,107.0,17.0
5520,107.0,18.0
5521,107.0,19.0
5522,108.0,17.0
5523,108.0,18.0
5524,108.0,19.0
5525,108.0,17.0
5526,108.0,19.0
5527,108.0,18.0
5528,108.0,17.0
5529,108.0,19.0
5530,108.0,18.0
5531,108.0,18.0
5532,108.0,17.0
5533,108.0,18.0
5534,108.0,18.0
5535,108.0,18.0
5536,108.0,18.0
5537,108.0,18.0
5538,108.0,18.0
5539,108.0,18.0
5540,108.0,18.0
5541,108.0,17.0
5542,108.0,18.0
5543,108.0,17.0
5544,108.0,16.0
5545,108.0,17.0
5546,108.0,17.0
5547,108.0,16.0
5548,108.0,17.0
5549,108.0,16.0
5550,108.0,17.0
5551,108.0,17.0
5552,108.0,16.0
5553,108.0,17.0
5554,108.0,17.0
5555,108.0,17.0
5556,108.0,16.0
5557,108.0,17.0
5558,108.0,17.0
5559,108.0,16.0
5560,108.0,17.0
5561,108.0,17.0
5562,108.0,16.0
5563,108.0,17.0
5564,108.0,17.0
5565,108.0,16.0
5566,108.0,17.0
5567,108.0,16.0
5568,108.0,16.0
5569,108.0,16.0
5570,108.0,16.0
5571,109.0,16.0
5572,109.0,16.0
5573,109.0,17.0
5574,109.0,16.0
5575,109.0,17.0
5576,109.0,17.0
5577,109.0,16.0
5578,109.0,17.0
5579,109.0,16.0
5580,109.0,17.0
5581,109.0,17.0
5582,109.0,17.0
5583,109.0,16.0
5584,109.0,17.0
5585,109.0,17.0
5586,109.0,16.0
5587,109.0,17.0
5588,109.0,17.0
5589,109.0,16.0
5590,109.0,17.0
5591,109.0,17.0
5592,109.0,16.0
5593,109.0,16.0
5594,109.0,16.0
5595,109.0,16.0
5596,109.0,16.0
5597,109.0,17.0
5598,109.0,16.0
5599,109.0,17.0
5600,109.0,17.0
5601,110.0,17.0
5602,110.0,17.0
5603,110.0,17.0
5604,110.0,17.0
5605,110.0,17.0
5606,110.0,17.0
5607,110.0,17.0
5608,110.0,17.0
5609,110.0,17.0
5610,110.0,17.0
5611,110.0,17.0
5612,110.0,17.0
5613,110.0,17.0
5614,110.0,17.0
5615,110.0,17.0
5616,111.0,17.0
5617,111.0,17.0
5618,111.0,17.0
5619,111.0,17.0
5620,111.0,17.0
5621,111.0,16.0
5622,111.0,16.0
5623,111.0,16.0
5624,111.0,16.0
5625,111.0,16.0
5626,111.0,17.0
5627,111.0,16.0
5628,111.0,16.0
5629,111.0,17.0
5630,111.0,17.0
5631,111.0,16.0
5632,111.0,16.0
5633,111.0,17.0
5634,111.0,17.0
5635,111.0,16.0
5636,111.0,16.0
5637,111.0,17.0
5638,111.0,17.0
5639,111.0,17.0
5640,111.0,16.0
5641,111.0,16.0
5642,111.0,16.0
5643,111.0,17.0
5644,111.0,17.0
5645,111.0,16.0
5646,111.0,16.0
5647,111.0,17.0
5648,111.0,17.0
5649,111.0,17.0
5650,111.0,16.0
5651,111.0,16.0
5652,111.0,16.0
5653,111.0,17.0
5654,111.0,17.0
5655,111.0,17.0
5656,111.0,16.0
5657,111.0,17.0
5658,111.0,17.0
5659,111.0,17.0
5660,111.0,17.0
5661,111.0,17.0
5662,111.0,16.0
5663,111.0,17.0
5664,111.0,17.0
5665,111.0,17.0
5666,111.0,16.0
5667,111.0,17.0
5668,111.0,17.0
5669,111.0,17.0
5670,111.0,17.0
5671,111.0,17.0
5672,111.0,16.0
5673,111.0,17.0
5674,111.0,17.0
5675,111.0,17.0
5676,111.0,17.0
5677,111.0,16.0
5678,111.0,17.0
5679,111.0,17.0
5680,112.0,17.0
5681,112.0,17.0
5682,112.0,17.0
5683,112.0,16.0
5684,112.0,17.0
5685,112.0,17.0
5686,112.0,17.0
5687,112.0,16.0
5688,112.0,17.0
5689,112.0,17.0
5690,112.0,16.0
5691,112.0,17.0
5692,112.0,17.0
5693,112.0,16.0
5694,112.0,17.0
5695,112.0,17.0
5696,112.0,17.0
5697,112.0,17.0
5698,112.0,17.0
5699,112.0,16.0
5700,112.0,17.0
